"동별(1)",동별(2),동별(3),2015,2015,2015,2015,2015,2015,2015,2015,2015,2020,2020,2020,2020,2020,2020,2020,2020,2020
"동별(1)",동별(2),동별(3),종류별 주택수,종류별 주택수,종류별 주택수,종류별 주택수,종류별 주택수,종류별 주택수,종류별 주택수,종류별 주택수,종류별 주택수,종류별 주택수,종류별 주택수,종류별 주택수,종류별 주택수,종류별 주택수,종류별 주택수,종류별 주택수,종류별 주택수,종류별 주택수
"동별(1)",동별(2),동별(3),소계,단독주택,단독주택,단독주택,단독주택,아파트,연립주택,다세대주택,비거주용건물내주택,소계,단독주택,단독주택,단독주택,단독주택,아파트,연립주택,다세대주택,비거주용건물내주택
"동별(1)",동별(2),동별(3),소계,소계,일반단독주택,다가구주택,영업겸용주택,소계,소계,소계,소계,소계,소계,일반단독주택,다가구주택,영업겸용주택,소계,소계,소계,소계
"서울시",동대문구,장안1동,9891,966,59,627,280,6149,1002,1549,225,11799,892,44,583,265,6878,867,2934,228
"서울시",동대문구,장안2동,8373,952,86,663,203,5179,1034,1048,160,9852,849,72,574,203,6061,637,2148,157
"서울시",동대문구,이문1동,7421,3131,1250,1669,212,1878,289,2010,113,4948,1501,382,951,168,2232,281,837,97
"서울시",동대문구,이문2동,6245,1075,427,583,65,4808,X,313,49,6280,954,383,510,61,4862,20,395,49
"서울시",중랑구,소계,99265,21155,2548,15634,2973,50078,4943,21543,1546,112364,18560,1787,13464,3309,55499,4466,32303,1536
"서울시",중랑구,면목2동,6074,1618,130,1209,279,2444,234,1595,183,6489,1528,98,1133,297,2444,210,2125,182
"서울시",중랑구,면목4동,5385,1148,111,881,156,2867,219,1084,67,5408,1034,80,793,161,2867,157,1288,62
"서울시",중랑구,면목5동,2697,1087,160,771,156,216,380,933,81,4409,621,68,445,108,2174,264,1300,50
"서울시",중랑구,면목7동,5607,1459,286,993,180,2626,397,1021,104,6204,1264,219,858,187,3151,232,1454,103
"서울시",중랑구,상봉1동,7493,727,159,475,93,5492,296,929,49,7937,622,91,413,118,5365,258,1639,53
"서울시",중랑구,상봉2동,3878,1219,122,900,197,914,164,1452,129,6146,906,76,633,197,2043,173,2891,133
"서울시",중랑구,중화1동,5293,782,82,588,112,2120,626,1704,61,5691,738,58,536,144,2120,639,2137,57
"서울시",중랑구,중화2동,5183,2482,233,1978,271,868,597,1094,142,6553,2199,163,1704,332,868,561,2790,135
"서울시",중랑구,묵1동,9284,862,80,668,114,5593,363,2386,80,10805,788,56,573,159,6568,360,3004,85
"서울시",중랑구,묵2동,4507,1134,118,853,163,1650,194,1399,130,5309,996,78,705,213,1652,154,2375,132
"서울시",중랑구,망우3동,3115,1469,141,1147,181,61,117,1400,68,3604,1348,112,1023,213,61,111,2018,66
"서울시",중랑구,신내1동,12125,476,107,287,82,10842,229,524,54,12959,436,73,262,101,11411,297,747,68
"서울시",중랑구,신내2동,8441,12,9,X,X,8425,X,X,X,8440,9,7,X,X,8425,X,X,6
"서울시",중랑구,면목본동,7231,2703,348,2029,326,764,253,3397,114,8582,2427,263,1794,370,962,220,4856,117
"서울시",중랑구,면목3.8동,5831,1997,224,1438,335,1942,455,1323,114,6375,1822,170,1295,357,1942,429,2055,127
"서울시",중랑구,망우본동,7121,1980,238,1417,325,3254,419,1302,166,7453,1822,175,1297,350,3446,401,1624,160
"서울시",성북구,소계,128046,27180,12933,11311,2936,69725,6518,23097,1526,138621,22520,9622,9897,3001,79206,6262,29213,1420
"서울시",성북구,돈암1동,5763,172,101,50,21,5341,80,162,8,5778,164,96,50,18,5341,80,184,9
"서울시",성북구,돈암2동,7473,65,48,15,X,7162,20,221,5,8240,47,32,13,X,7791,20,379,X
"서울시",성북구,안암동,3818,1268,442,664,162,1177,214,1019,140,4022,1179,301,665,213,1209,214,1282,138
"서울시",성북구,보문동,3421,1213,517,542,154,1305,42,765,96,4580,988,309,502,177,2491,42,965,94
"서울시",성북구,정릉1동,5510,690,275,313,102,4136,72,568,44,5856,577,188,280,109,4535,72,628,44
"서울시",성북구,정릉2동,7537,1081,667,328,86,3157,688,2571,40,8211,923,548,290,85,3105,739,3401,43
"서울시",성북구,정릉3동,4895,1600,1219,285,96,672,1086,1481,56,5359,1537,1103,299,135,756,1148,1860,58
"서울시",성북구,정릉4동,8810,624,358,189,77,5168,877,2093,48,8993,590,296,200,94,5173,876,2303,51
"서울시",성북구,길음1동,11978,296,225,54,17,11470,59,128,25,11859,97,35,47,15,11470,37,234,21
"서울시",성북구,길음2동,4840,978,607,277,94,2810,190,820,42,5855,519,263,174,82,5152,32,113,39
"서울시",성북구,월곡1동,7875,1091,376,560,155,6137,93,508,46,8267,1021,310,543,168,6228,93,882,43
"서울시",성북구,월곡2동,5390,1252,438,683,131,3379,172,489,98,5672,1213,355,669,189,3384,172,815,88
"서울시",성북구,장위1동,5624,2143,825,1146,172,90,518,2759,114,6134,1482,511,824,147,90,462,4010,90
"서울시",성북구,장위2동,4299,2227,665,1301,261,220,288,1448,116,4120,1751,501,1049,201,347,196,1731,95
"서울시",성북구,장위3동,4127,1965,1007,780,178,1306,225,563,68,6078,909,466,384,59,4619,199,327,24
"서울시",성북구,성북동,5274,2474,1850,469,155,606,770,1352,72,5605,2391,1765,448,178,630,769,1729,86
"서울시",성북구,삼선동,6599,2160,982,899,279,2742,285,1285,127,6987,2002,846,857,299,2897,284,1676,128
"서울시",성북구,동선동,4118,1223,472,531,220,1078,369,1309,139,4298,1129,375,519,235,1086,400,1548,135
"서울시",성북구,종암동,11663,1576,592,793,191,8030,370,1571,116,12235,1419,466,751,202,8072,328,2296,120
"서울시",성북구,석관동,9032,3082,1267,1432,383,3739,100,1985,126,10472,2582,856,1333,393,4830,99,2850,111
"서울시",강북구,소계,91806,19393,5998,11048,2347,32651,4854,33820,1088,97452,17557,4814,10222,2521,34733,4789,39331,1042
"서울시",강북구,번1동,4346,1733,320,1200,213,880,86,1558,89,4529,1672,261,1183,228,880,86,1803,88
"서울시",강북구,번2동,6535,317,104,171,42,2625,240,3325,28,6723,290,86,156,48,2625,224,3558,26
"서울시",강북구,번3동,7243,33,6,12,15,6861,66,260,23,7257,35,5,12,18,6861,66,271,24
"서울시",강북구,수유1동,6088,1696,706,786,204,387,492,3432,81,6781,1541,579,736,226,622,494,4051,73
"서울시",강북구,수유2동,6437,1034,213,649,172,2531,175,2574,123,7243,868,154,532,182,2640,204,3412,119
"서울시",강북구,수유3동,5367,1837,286,1251,300,235,230,2939,126,5962,1793,230,1237,326,301,247,3485,136
"서울시",강북구,삼양동,8203,2358,1148,1023,187,2646,650,2473,76,7808,1885,870,839,176,2647,612,2606,58
"서울시",강북구,미아동,6145,1557,300,1032,225,1099,408,2990,91,6555,1470,211,1017,242,1100,444,3450,91
"서울시",강북구,송중동,7704,2289,644,1398,247,1342,499,3474,100,8803,1991,505,1214,272,2985,475,3261,91
"서울시",강북구,송천동,6777,3153,1070,1742,341,1255,220,2022,127,7165,3011,909,1734,368,1255,208,2568,123
"서울시",강북구,삼각산동,11380,49,14,21,14,11291,X,26,14,11376,50,13,21,16,11291,X,24,11
"서울시",강북구,우이동,6305,1304,506,680,118,856,704,3354,87,7122,1134,425,573,136,856,640,4415,77
"서울시",강북구,인수동,9276,2033,681,1083,269,643,1084,5393,123,10128,1817,566,968,283,670,1089,6427,125
"서울시",도봉구,소계,102443,9404,1748,6078,1578,64082,4242,24014,701,107156,8634,1412,5586,1636,65032,4144,28620,726
"서울시",도봉구,쌍문1동,6579,1058,416,549,93,1890,832,2751,48,7530,948,338,499,111,1971,753,3811,47
